datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-02-06 09:15:00,CE,ATM+7,32.601773,5417775,24050.0,23723.65,6.05,7.4,4.25,5.3,1449000,1738813500
2025-02-06 09:16:00,CE,ATM+7,32.194654,7753950,24100.0,23726.35,3.45,3.45,2.8,2.85,1740600,1738813560
2025-02-06 09:17:00,CE,ATM+7,32.143288,7753950,24100.0,23726.25,2.9,2.9,2.65,2.8,1583175,1738813620
2025-02-06 09:18:00,CE,ATM+7,31.903941,8369325,24100.0,23731.6,2.75,2.95,2.65,2.85,1170375,1738813680
2025-02-06 09:19:00,CE,ATM+7,31.834963,8369325,24100.0,23727.4,2.85,2.95,2.6,2.65,1647525,1738813740
2025-02-06 09:20:00,CE,ATM+7,31.697646,6060750,24050.0,23718.0,4.45,4.5,4.1,4.2,1414500,1738813800
2025-02-06 09:21:00,CE,ATM+7,31.93405,6435075,24050.0,23715.5,4.05,4.4,4.05,4.2,1058400,1738813860
2025-02-06 09:22:00,CE,ATM+7,33.318629,6435075,24050.0,23701.15,4.2,4.4,4.1,4.35,733875,1738813920
2025-02-06 09:23:00,CE,ATM+7,33.360102,6435075,24050.0,23702.2,4.45,4.6,4.25,4.4,1112475,1738813980
2025-02-06 09:24:00,CE,ATM+7,33.63288,6417525,24050.0,23701.25,4.35,4.65,4.35,4.5,758850,1738814040
2025-02-06 09:25:00,CE,ATM+7,34.554892,6417525,24050.0,23690.0,4.5,4.8,4.45,4.5,1026825,1738814100
2025-02-06 09:26:00,CE,ATM+7,34.798122,6417525,24050.0,23696.15,4.5,5.1,4.45,4.95,1114275,1738814160
2025-02-06 09:27:00,CE,ATM+7,34.915356,6307350,24050.0,23696.2,4.9,5.1,4.85,5.0,502800,1738814220
2025-02-06 09:28:00,CE,ATM+7,34.894035,6307350,24050.0,23693.35,5.0,5.15,4.7,4.8,753000,1738814280
2025-02-06 09:29:00,CE,ATM+7,34.690024,6307350,24050.0,23696.55,4.75,4.85,4.65,4.8,448050,1738814340
2025-02-06 09:30:00,CE,ATM+7,34.995096,6522900,24050.0,23694.25,4.8,5.05,4.8,4.85,535125,1738814400
2025-02-06 09:31:00,CE,ATM+7,35.47829,6522900,24050.0,23686.85,4.85,5.0,4.75,4.75,713850,1738814460
2025-02-06 09:32:00,CE,ATM+7,35.596812,6522900,24050.0,23680.0,4.7,4.75,4.4,4.45,499200,1738814520
2025-02-06 09:33:00,CE,ATM+7,36.030491,18689475,24000.0,23666.25,7.1,7.1,6.6,6.8,1966200,1738814580
