datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-11-06 09:15:00,CE,ATM+6,10.02,1812075,25950.0,25648.4,30.0,41.5,30.0,37.35,725775,1762400700
2025-11-06 09:16:00,CE,ATM+6,10.04,1812075,25950.0,25644.55,36.05,38.55,35.4,36.85,594150,1762400760
2025-11-06 09:17:00,CE,ATM+6,10.07,1812075,25950.0,25644.2,36.85,37.65,36.55,37.3,450075,1762400820
2025-11-06 09:18:00,CE,ATM+6,10.04,1955925,25950.0,25657.8,37.85,40.55,37.15,39.6,551400,1762400880
2025-11-06 09:19:00,CE,ATM+6,10.09,1955925,25950.0,25666.7,39.45,42.0,39.0,41.35,355500,1762400940
2025-11-06 09:20:00,CE,ATM+6,9.84,1955925,25950.0,25673.15,40.85,43.3,40.35,41.25,408525,1762401000
2025-11-06 09:21:00,CE,ATM+6,9.95,2110200,25950.0,25659.15,42.0,42.25,39.1,39.3,398625,1762401060
2025-11-06 09:22:00,CE,ATM+6,10.05,2110200,25950.0,25657.75,39.2,41.3,39.2,39.35,262950,1762401120
2025-11-06 09:23:00,CE,ATM+6,9.99,2110200,25950.0,25663.6,39.1,40.5,38.7,40.05,161175,1762401180
2025-11-06 09:24:00,CE,ATM+6,10.02,2147100,25950.0,25659.8,39.9,40.15,39.55,39.7,128250,1762401240
2025-11-06 09:25:00,CE,ATM+6,10.23,2147100,25950.0,25625.8,39.15,39.15,34.75,34.75,383925,1762401300
2025-11-06 09:26:00,CE,ATM+6,10.11,2147100,25950.0,25631.05,34.55,35.15,33.6,34.2,317400,1762401360
2025-11-06 09:27:00,CE,ATM+6,10.08,5732925,25900.0,25622.65,44.4,45.25,43.1,43.1,408225,1762401420
2025-11-06 09:28:00,CE,ATM+6,9.96,2200050,25950.0,25625.55,32.85,33.9,32.25,32.25,220050,1762401480
2025-11-06 09:29:00,CE,ATM+6,9.75,2200050,25950.0,25626.6,32.2,32.45,30.7,30.7,254700,1762401540
2025-11-06 09:30:00,CE,ATM+6,9.84,5935125,25900.0,25620.55,40.45,41.05,39.55,40.0,545925,1762401600
2025-11-06 09:31:00,CE,ATM+6,9.77,5935125,25900.0,25616.5,39.95,41.5,38.0,38.75,573375,1762401660
2025-11-06 09:32:00,CE,ATM+6,9.77,5935125,25900.0,25616.9,38.6,40.1,37.5,38.65,388500,1762401720
2025-11-06 09:33:00,CE,ATM+6,9.82,6057225,25900.0,25613.05,38.7,39.5,38.25,38.55,228375,1762401780
2025-11-06 09:34:00,CE,ATM+6,9.79,2382975,25950.0,25627.75,29.4,31.65,29.35,31.4,135450,1762401840
2025-11-06 09:35:00,CE,ATM+6,9.79,2382975,25950.0,25629.7,31.4,31.9,30.6,31.65,203400,1762401900
2025-11-06 09:36:00,CE,ATM+6,9.71,6057225,25900.0,25610.85,41.85,42.2,36.85,37.15,513225,1762401960
2025-11-06 09:37:00,CE,ATM+6,9.77,6064050,25900.0,25620.45,37.35,39.5,37.2,39.4,313650,1762402020
