Datetime,Open,High,Low,Close,Volume
2025-12-05,25999.8,26202.6,25985.35,26186.45,249254405.0
2025-12-08,26159.8,26178.7,25892.25,25960.55,320729920.0
2025-12-09,25867.1,25923.65,25728.0,25839.65,275978160.0
2025-12-10,25864.05,25947.65,25734.55,25758.0,207944446.0
2025-12-11,25771.4,25922.8,25693.25,25898.55,206099631.0
2025-12-12,25971.2,26057.6,25938.45,26046.95,216344338.0
2025-12-15,25930.05,26047.15,25904.75,26027.3,181557703.0
2025-12-16,25951.5,25980.75,25834.35,25860.1,264351195.0
2025-12-17,25902.4,25929.15,25770.35,25818.55,206521258.0
2025-12-18,25764.7,25902.35,25726.3,25815.55,197553755.0
2025-12-19,25911.5,25993.35,25880.45,25966.4,382927284.0
2025-12-22,26055.85,26180.7,26047.8,26172.4,252990050.0
2025-12-23,26205.2,26233.55,26119.05,26177.15,216553840.0
2025-12-24,26170.65,26236.4,26123.0,26142.1,188846828.0
2025-12-26,26121.25,26144.2,26008.6,26042.3,142243763.0
2025-12-29,26063.35,26106.8,25920.3,25942.1,234312888.0
2025-12-30,25940.9,25976.75,25878.0,25938.85,396893959.0
2025-12-31,25971.05,26187.95,25969.0,26129.6,246314941.0
2026-01-01,26173.3,26197.55,26113.4,26146.55,425631910.0
2026-01-02,26155.1,26340.0,26118.4,26328.55,357547806.0
2026-01-05,26333.7,26373.2,26210.05,26250.3,338777649.0
2026-01-06,26189.7,26273.95,26124.75,26178.7,383040203.0
2026-01-07,26143.1,26187.15,26067.9,26140.75,338216740.0
2026-01-08,26106.5,26133.2,25858.45,25876.85,328520950.0
2026-01-09,25840.4,25940.6,25623.0,25683.3,348757262.0
2026-01-12,25669.05,25813.15,25473.4,25790.25,275757268.0
2026-01-13,25897.35,25899.8,25603.3,25732.3,339536336.0
2026-01-14,25648.55,25791.75,25603.95,25665.6,393126596.0
2026-01-16,25696.05,25873.5,25662.4,25694.35,434041776.0
2026-01-19,25653.1,25653.3,25494.35,25585.5,443087953.0
2026-01-20,25580.3,25585.0,25171.35,25232.5,409772324.0
2026-01-21,25141.0,25300.95,24919.8,25157.5,395624981.0
2026-01-22,25344.15,25435.75,25168.5,25289.9,486395433.0
2026-01-23,25344.6,25347.95,25025.3,25048.65,393944908.0
2026-06-22,24106.6,24168.05,24073.15,24102.9,252821156.0
2026-06-23,24071.3,24135.5,23784.95,23824.1,340090069.0
2026-06-24,23795.8,24090.05,23789.25,24021.65,395578738.0
2026-06-25,24125.85,24261.6,24039.0,24056.0,448752143.0
2026-06-29,24061.75,24120.0,23924.55,23946.25,588498045.0
2026-06-30,24032.05,24035.55,23829.2,23865.75,449044753.0
2026-07-01,23897.65,24049.9,23895.1,24005.85,352148975.0
2026-07-02,24062.2,24194.55,24058.8,24175.7,372941283.0
2026-07-03,24375.65,24378.15,24252.35,24270.85,326634751.0
2026-07-06,24306.85,24458.65,24287.1,24430.35,329356507.0
2026-07-07,24464.45,24530.9,24348.95,24398.7,412624457.0
2026-07-08,24259.55,24300.0,23805.2,23882.05,420531527.0
2026-07-09,23928.95,24134.7,23925.7,23962.8,384795241.0
2026-07-10,24124.7,24228.45,24120.35,24206.9,313072212.0
2026-07-14,24068.0,24157.1,24023.7,24052.05,0
2026-07-21,24216.05,24262.2,24135.65,24187.7,0
2026-07-22,24150.45,24166.3,23961.4,23996.25,0
2026-07-28,23971.25,24041.15,23954.6,23985.35,0
2026-07-29,24176.65,24283.55,24136.75,24250.2,0
2026-08-03,24572.7,24774.3,24515.15,24774.3,0
2026-08-04,24703.9,24703.9,24427.95,24614.9,0
2026-08-05,24669.2,24677.6,24497.95,24624.65,0
2026-08-07,24538.9,24630.4,24522.75,24570.65,0
