datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-11-04 09:15:00,CE,ATM-1,16.9,4453425,25700.0,25768.55,109.0,113.05,80.0,112.6,2929650,1762227900
2025-11-04 09:16:00,CE,ATM-1,15.65,7601475,25750.0,25781.1,78.75,87.55,75.3,84.05,5897625,1762227960
2025-11-04 09:17:00,CE,ATM-1,14.3,5224650,25700.0,25762.75,118.35,118.35,98.85,98.85,1991925,1762228020
2025-11-04 09:18:00,CE,ATM-1,15.46,5224650,25700.0,25773.85,98.85,112.8,98.85,111.0,2032200,1762228080
2025-11-04 09:19:00,CE,ATM-1,14.47,6226950,25700.0,25755.4,111.05,111.95,94.7,94.7,1890450,1762228140
2025-11-04 09:20:00,CE,ATM-1,14.57,6226950,25700.0,25754.55,93.8,95.2,87.05,95.05,2737500,1762228200
2025-11-04 09:21:00,CE,ATM-1,13.93,6226950,25700.0,25746.6,93.35,98.05,85.45,88.55,2636475,1762228260
2025-11-04 09:22:00,CE,ATM-1,12.8,7766700,25700.0,25741.25,89.1,92.25,76.4,80.85,3282825,1762228320
2025-11-04 09:23:00,CE,ATM-1,12.46,7766700,25700.0,25746.95,81.65,85.35,79.75,81.4,2197725,1762228380
2025-11-04 09:24:00,CE,ATM-1,12.58,7766700,25700.0,25752.6,80.85,86.8,78.4,85.55,1786125,1762228440
2025-11-04 09:25:00,CE,ATM-1,12.88,8882175,25700.0,25750.1,84.1,85.85,75.75,85.45,2145000,1762228500
2025-11-04 09:26:00,CE,ATM-1,13.03,1968075,25650.0,25723.55,119.65,119.65,100.55,102.0,789000,1762228560
2025-11-04 09:27:00,CE,ATM-1,12.49,8882175,25700.0,25728.15,69.85,71.0,67.0,69.9,3038700,1762228620
2025-11-04 09:28:00,CE,ATM-1,11.65,10646625,25700.0,25728.6,69.0,72.05,65.1,66.85,2499300,1762228680
2025-11-04 09:29:00,CE,ATM-1,11.15,10646625,25700.0,25730.55,66.25,69.15,66.0,66.0,1599450,1762228740
2025-11-04 09:30:00,CE,ATM-1,12.19,2314725,25650.0,25708.1,97.75,97.75,86.8,87.5,1329450,1762228800
2025-11-04 09:31:00,CE,ATM-1,11.99,2783700,25650.0,25708.3,87.25,90.4,85.4,87.3,731175,1762228860
2025-11-04 09:32:00,CE,ATM-1,11.99,2783700,25650.0,25710.9,87.45,90.35,84.8,89.35,651450,1762228920
2025-11-04 09:33:00,CE,ATM-1,11.13,2783700,25650.0,25714.15,89.5,93.55,86.85,89.05,849000,1762228980
2025-11-04 09:34:00,CE,ATM-1,12.21,3339375,25650.0,25703.4,89.15,89.15,82.5,84.95,772650,1762229040
2025-11-04 09:35:00,CE,ATM-1,12.61,3339375,25650.0,25698.6,85.0,87.9,78.8,82.55,1267875,1762229100
2025-11-04 09:36:00,CE,ATM-1,13.1,3339375,25650.0,25697.75,82.7,86.25,81.95,84.25,876675,1762229160
2025-11-04 09:37:00,CE,ATM-1,12.46,3867375,25650.0,25704.65,84.3,88.2,84.3,86.75,843825,1762229220
2025-11-04 09:38:00,CE,ATM-1,12.96,3867375,25650.0,25707.6,87.6,89.9,82.85,89.8,715950,1762229280
2025-11-04 09:39:00,CE,ATM-1,11.08,3867375,25650.0,25717.45,89.5,91.1,84.85,89.6,749175,1762229340
2025-11-04 09:40:00,CE,ATM-1,11.79,4027800,25650.0,25716.0,90.05,94.35,87.35,92.05,1032300,1762229400
2025-11-04 09:41:00,CE,ATM-1,11.54,4027800,25650.0,25708.95,91.65,91.65,83.2,84.35,1125600,1762229460
2025-11-04 09:42:00,CE,ATM-1,11.47,4027800,25650.0,25710.0,83.85,87.65,82.85,86.5,516150,1762229520
2025-11-04 09:43:00,CE,ATM-1,11.85,4255050,25650.0,25712.1,86.25,90.0,84.0,89.05,484050,1762229580
2025-11-04 09:44:00,CE,ATM-1,11.35,4255050,25650.0,25718.6,88.15,93.75,88.15,91.5,773925,1762229640
2025-11-04 09:45:00,CE,ATM-1,12.83,4255050,25650.0,25711.5,90.75,92.45,83.9,92.45,873225,1762229700
2025-11-04 09:46:00,CE,ATM-1,11.66,4371975,25650.0,25703.9,91.9,91.9,81.5,82.3,886650,1762229760
2025-11-04 09:47:00,CE,ATM-1,11.61,4371975,25650.0,25687.95,81.3,81.9,71.0,71.7,2235750,1762229820
2025-11-04 09:48:00,CE,ATM-1,12.22,4371975,25650.0,25691.6,72.55,76.75,72.45,76.75,1262475,1762229880
2025-11-04 09:49:00,CE,ATM-1,12.27,4791975,25650.0,25693.1,76.4,79.5,75.65,77.1,961800,1762229940
2025-11-04 09:50:00,CE,ATM-1,13.11,4791975,25650.0,25688.5,77.05,78.45,74.2,76.45,794775,1762230000
2025-11-04 09:51:00,CE,ATM-1,12.38,4791975,25650.0,25695.1,76.3,79.75,73.25,79.35,896250,1762230060
2025-11-04 09:52:00,CE,ATM-1,11.84,5181975,25650.0,25701.95,79.75,82.35,77.8,81.8,960900,1762230120
2025-11-04 09:53:00,CE,ATM-1,12.52,5181975,25650.0,25700.65,81.55,83.7,79.35,83.7,880350,1762230180
2025-11-04 09:54:00,CE,ATM-1,12.25,5181975,25650.0,25701.35,83.45,85.0,81.8,82.45,908700,1762230240
2025-11-04 09:55:00,CE,ATM-1,12.17,5093025,25650.0,25702.35,81.6,85.7,80.4,83.0,769725,1762230300
2025-11-04 09:56:00,CE,ATM-1,11.85,5093025,25650.0,25702.5,82.95,84.15,80.8,81.75,453450,1762230360
2025-11-04 09:57:00,CE,ATM-1,11.49,5093025,25650.0,25706.35,81.65,85.2,81.55,83.8,550425,1762230420
2025-11-04 09:58:00,CE,ATM-1,11.52,5081700,25650.0,25712.75,84.45,90.4,84.45,86.95,1192425,1762230480
2025-11-04 09:59:00,CE,ATM-1,11.82,5081700,25650.0,25705.7,87.3,91.3,84.15,84.5,927525,1762230540
2025-11-04 10:00:00,CE,ATM-1,11.82,5081700,25650.0,25705.7,84.5,84.5,84.5,84.5,0,1762230600
2025-11-04 10:01:00,CE,ATM-1,11.74,5202075,25650.0,25720.0,87.55,94.15,84.6,92.65,1239300,1762230660
2025-11-04 10:02:00,CE,ATM-1,11.31,5202075,25650.0,25720.7,92.45,95.25,88.5,93.25,1360350,1762230720
2025-11-04 10:03:00,CE,ATM-1,11.3,5202075,25650.0,25716.75,93.85,94.7,89.3,89.3,724650,1762230780
2025-11-04 10:04:00,CE,ATM-1,12.02,5065650,25650.0,25716.65,88.6,96.6,88.6,91.6,953250,1762230840
2025-11-04 10:05:00,CE,ATM-1,12.1,5065650,25650.0,25712.75,91.75,92.55,86.55,86.85,757650,1762230900
2025-11-04 10:06:00,CE,ATM-1,12.08,5065650,25650.0,25708.35,83.8,88.1,82.2,86.85,1251300,1762230960
2025-11-04 10:07:00,CE,ATM-1,12.44,4982550,25650.0,25713.9,88.65,92.9,86.6,91.35,812925,1762231020
2025-11-04 10:08:00,CE,ATM-1,12.11,4982550,25650.0,25708.75,89.9,93.85,85.5,86.0,754950,1762231080
2025-11-04 10:09:00,CE,ATM-1,12.04,4982550,25650.0,25701.55,85.25,85.25,79.2,81.25,1153350,1762231140
2025-11-04 10:10:00,CE,ATM-1,11.42,5149050,25650.0,25698.85,79.25,81.35,76.65,77.25,908850,1762231200
2025-11-04 10:11:00,CE,ATM-1,12.24,5149050,25650.0,25703.75,77.6,83.95,77.4,83.85,738300,1762231260
2025-11-04 10:12:00,CE,ATM-1,11.59,5149050,25650.0,25700.6,84.1,86.1,78.6,79.45,831450,1762231320
2025-11-04 10:13:00,CE,ATM-1,11.45,5193900,25650.0,25697.35,79.35,79.35,75.65,75.95,833250,1762231380
2025-11-04 10:14:00,CE,ATM-1,11.43,5193900,25650.0,25698.55,75.65,77.95,74.7,76.95,568425,1762231440
2025-11-04 10:15:00,CE,ATM-1,11.46,5193900,25650.0,25677.55,76.5,76.5,62.3,63.2,2986275,1762231500
2025-11-04 10:16:00,CE,ATM-1,11.3,5755350,25650.0,25677.95,63.1,66.55,63.1,63.15,1692750,1762231560
2025-11-04 10:17:00,CE,ATM-1,11.7,5755350,25650.0,25680.4,64.1,66.45,60.8,66.45,1866300,1762231620
2025-11-04 10:18:00,CE,ATM-1,11.62,5755350,25650.0,25684.55,66.1,69.85,66.05,69.1,1627875,1762231680
2025-11-04 10:19:00,CE,ATM-1,11.27,6501300,25650.0,25683.95,68.8,69.3,65.9,67.05,927150,1762231740
2025-11-04 10:20:00,CE,ATM-1,11.76,6501300,25650.0,25682.55,66.6,68.35,66.0,67.15,644925,1762231800
2025-11-04 10:21:00,CE,ATM-1,11.34,6501300,25650.0,25687.5,66.95,69.9,65.7,68.45,954225,1762231860
2025-11-04 10:22:00,CE,ATM-1,11.02,6608475,25650.0,25693.6,68.35,73.2,68.2,72.15,1192800,1762231920
2025-11-04 10:23:00,CE,ATM-1,11.39,6608475,25650.0,25697.55,72.1,77.4,71.25,76.3,1585800,1762231980
2025-11-04 10:24:00,CE,ATM-1,11.75,6608475,25650.0,25702.2,76.35,81.8,75.2,80.6,1600875,1762232040
2025-11-04 10:25:00,CE,ATM-1,11.78,6338250,25650.0,25704.7,79.9,82.85,79.9,82.0,1563150,1762232100
2025-11-04 10:26:00,CE,ATM-1,11.58,6338250,25650.0,25706.8,81.7,83.55,79.8,81.45,817200,1762232160
2025-11-04 10:27:00,CE,ATM-1,10.96,6338250,25650.0,25705.4,81.75,82.4,78.75,79.25,904575,1762232220
2025-11-04 10:28:00,CE,ATM-1,11.27,6105525,25650.0,25704.25,79.25,81.4,77.8,80.85,719625,1762232280
2025-11-04 10:29:00,CE,ATM-1,11.16,6105525,25650.0,25709.2,80.95,86.0,80.95,82.7,1302900,1762232340
2025-11-04 10:30:00,CE,ATM-1,11.45,6105525,25650.0,25705.25,82.65,83.05,78.65,81.5,863475,1762232400
2025-11-04 10:31:00,CE,ATM-1,10.78,6109350,25650.0,25710.2,81.8,84.2,80.5,83.0,692775,1762232460
2025-11-04 10:32:00,CE,ATM-1,11.07,6109350,25650.0,25707.55,83.3,84.0,79.65,80.55,584775,1762232520
2025-11-04 10:33:00,CE,ATM-1,10.11,6109350,25650.0,25713.1,80.3,83.55,80.05,83.15,462450,1762232580
2025-11-04 10:34:00,CE,ATM-1,10.74,5991600,25650.0,25710.5,83.7,87.35,80.9,82.25,1402575,1762232640
2025-11-04 10:35:00,CE,ATM-1,10.61,5991600,25650.0,25710.4,81.7,83.95,79.35,81.6,727050,1762232700
2025-11-04 10:36:00,CE,ATM-1,10.51,5991600,25650.0,25714.7,82.1,85.1,78.75,84.1,969600,1762232760
