datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-03-06 09:15:00,CE,ATM,20.149296,4723050,22450.0,22451.95,50.95,58.7,42.7,50.0,6218925,1741232700
2025-03-06 09:16:00,CE,ATM,18.407563,4723050,22450.0,22452.0,49.5,52.55,44.25,45.8,6266775,1741232760
2025-03-06 09:17:00,CE,ATM,17.637173,4723050,22450.0,22447.45,45.75,45.75,40.0,41.6,4236075,1741232820
2025-03-06 09:18:00,CE,ATM,17.28371,8446650,22450.0,22447.25,39.2,41.75,38.3,40.6,3073500,1741232880
2025-03-06 09:19:00,CE,ATM,17.432248,8446650,22450.0,22432.75,39.95,40.95,34.1,34.1,4428000,1741232940
2025-03-06 09:20:00,CE,ATM,18.974654,7258875,22400.0,22417.35,58.1,63.75,55.1,55.1,3968475,1741233000
2025-03-06 09:21:00,CE,ATM,19.154319,9278925,22400.0,22407.8,53.8,53.95,48.0,50.2,4828500,1741233060
2025-03-06 09:22:00,CE,ATM,22.089851,9278925,22400.0,22387.75,49.05,49.05,43.0,47.05,5986275,1741233120
2025-03-06 09:23:00,CE,ATM,22.204731,9278925,22400.0,22380.1,44.75,45.9,42.2,43.75,4026225,1741233180
2025-03-06 09:24:00,CE,ATM,22.672776,5928300,22350.0,22366.45,66.7,69.25,60.55,62.85,2289075,1741233240
2025-03-06 09:25:00,CE,ATM,20.98135,5928300,22350.0,22370.45,63.25,66.7,58.9,61.1,2924925,1741233300
2025-03-06 09:26:00,CE,ATM,21.83899,5928300,22350.0,22362.8,60.05,62.65,57.2,58.75,2457600,1741233360
2025-03-06 09:27:00,CE,ATM,21.53438,7799850,22350.0,22355.95,58.2,61.25,54.3,54.3,2229600,1741233420
2025-03-06 09:28:00,CE,ATM,20.807994,7799850,22350.0,22360.95,53.8,57.5,51.5,55.2,2968725,1741233480
2025-03-06 09:29:00,CE,ATM,20.963893,7799850,22350.0,22362.25,53.45,57.9,53.1,56.2,1587525,1741233540
2025-03-06 09:30:00,CE,ATM,22.270553,9103200,22350.0,22344.5,56.65,60.5,50.0,50.0,3379650,1741233600
2025-03-06 09:31:00,CE,ATM,23.286176,9103200,22350.0,22328.2,48.0,50.4,43.4,44.7,5796000,1741233660
2025-03-06 09:32:00,CE,ATM,21.653998,7206600,22300.0,22317.9,66.9,71.0,60.6,60.6,3269325,1741233720
2025-03-06 09:33:00,CE,ATM,21.71106,8723325,22300.0,22324.95,59.8,64.85,58.9,64.7,2401950,1741233780
2025-03-06 09:34:00,CE,ATM,22.685883,8723325,22300.0,22309.55,65.45,65.45,55.2,58.25,3606375,1741233840
2025-03-06 09:35:00,CE,ATM,22.366448,8723325,22300.0,22318.5,58.2,67.45,58.2,62.35,3927825,1741233900
2025-03-06 09:36:00,CE,ATM,22.563469,10452075,22300.0,22320.05,61.0,65.6,58.7,63.6,2310525,1741233960
2025-03-06 09:37:00,CE,ATM,23.098958,10452075,22300.0,22308.1,63.0,67.8,56.9,58.2,2703525,1741234020
2025-03-06 09:38:00,CE,ATM,23.147353,10452075,22300.0,22324.55,57.8,67.35,57.8,67.35,2242875,1741234080
2025-03-06 09:39:00,CE,ATM,23.413836,11191725,22300.0,22310.6,68.0,68.0,54.9,60.1,3265650,1741234140
2025-03-06 09:40:00,CE,ATM,22.836443,11191725,22300.0,22315.55,60.55,62.05,57.0,61.4,2610825,1741234200
2025-03-06 09:41:00,CE,ATM,22.766498,11191725,22300.0,22317.95,62.35,64.2,60.15,62.5,2046825,1741234260
2025-03-06 09:42:00,CE,ATM,22.761686,12689025,22350.0,22331.1,41.85,45.7,40.55,43.95,2682075,1741234320
2025-03-06 09:43:00,CE,ATM,19.638621,11885325,22300.0,22323.5,66.8,66.8,56.35,58.5,3266625,1741234380
2025-03-06 09:44:00,CE,ATM,19.621562,11885325,22300.0,22315.15,57.3,58.4,47.4,53.6,4779975,1741234440
2025-03-06 09:45:00,CE,ATM,18.824016,12849000,22300.0,22316.15,54.7,58.2,52.3,52.3,3383325,1741234500
2025-03-06 09:46:00,CE,ATM,20.316254,12849000,22300.0,22311.1,50.35,53.95,47.1,52.8,3141000,1741234560
2025-03-06 09:47:00,CE,ATM,21.864082,12849000,22300.0,22284.25,52.85,54.15,42.1,42.85,4006125,1741234620
2025-03-06 09:48:00,CE,ATM,21.881983,4283250,22250.0,22263.15,64.9,65.2,55.55,57.2,2747625,1741234680
2025-03-06 09:49:00,CE,ATM,21.856298,4283250,22250.0,22253.25,55.8,55.8,50.25,51.8,3156300,1741234740
2025-03-06 09:50:00,CE,ATM,21.468908,4283250,22250.0,22256.6,52.2,53.65,49.55,52.6,2469975,1741234800
2025-03-06 09:51:00,CE,ATM,22.25232,6373050,22250.0,22257.0,54.35,56.75,52.45,54.5,2525100,1741234860
2025-03-06 09:52:00,CE,ATM,20.671592,6373050,22250.0,22270.35,53.7,61.15,52.4,58.25,2277150,1741234920
2025-03-06 09:53:00,CE,ATM,21.80111,15694050,22300.0,22292.55,39.85,46.15,37.15,46.15,4540500,1741234980
2025-03-06 09:54:00,CE,ATM,21.698791,15259800,22300.0,22302.7,46.15,50.9,44.5,50.9,5979150,1741235040
2025-03-06 09:55:00,CE,ATM,20.61867,15259800,22300.0,22308.6,54.3,54.9,48.15,51.5,6746475,1741235100
2025-03-06 09:56:00,CE,ATM,21.18765,15259800,22300.0,22296.85,52.0,54.55,44.6,46.65,4387425,1741235160
2025-03-06 09:57:00,CE,ATM,21.911768,14981925,22300.0,22300.05,47.0,51.35,43.2,49.8,3015075,1741235220
2025-03-06 09:58:00,CE,ATM,19.425493,14981925,22300.0,22323.6,50.35,61.75,49.1,57.1,6002175,1741235280
2025-03-06 09:59:00,CE,ATM,19.701269,14981925,22300.0,22314.4,58.2,58.2,49.75,52.35,4076625,1741235340
2025-03-06 10:00:00,CE,ATM,20.104883,14723175,22300.0,22316.5,51.1,54.35,48.35,54.35,3095325,1741235400
2025-03-06 10:01:00,CE,ATM,18.963748,14723175,22300.0,22311.9,54.1,55.1,45.95,49.2,3189075,1741235460
2025-03-06 10:02:00,CE,ATM,20.680864,14723175,22300.0,22308.25,48.9,51.25,46.1,50.95,2096925,1741235520
2025-03-06 10:03:00,CE,ATM,18.79824,15253725,22300.0,22325.0,52.05,58.15,49.65,56.25,3005325,1741235580
2025-03-06 10:04:00,CE,ATM,18.838902,15253725,22300.0,22321.85,55.4,56.65,49.55,54.4,2899275,1741235640
2025-03-06 10:05:00,CE,ATM,19.833614,13266825,22350.0,22359.8,34.1,54.9,34.1,49.8,10324875,1741235700
2025-03-06 10:06:00,CE,ATM,19.94388,10954725,22350.0,22362.05,51.4,53.55,46.6,51.2,6313575,1741235760
2025-03-06 10:07:00,CE,ATM,19.057396,10954725,22350.0,22361.35,51.8,52.45,48.8,48.8,3441675,1741235820
2025-03-06 10:08:00,CE,ATM,18.446921,10954725,22350.0,22346.5,47.75,50.05,39.65,39.65,4294425,1741235880
2025-03-06 10:09:00,CE,ATM,20.250541,11364900,22350.0,22332.05,39.6,40.5,29.35,36.8,7017075,1741235940
2025-03-06 10:10:00,CE,ATM,20.023729,11364900,22350.0,22329.1,36.95,38.55,32.9,34.95,3613350,1741236000
2025-03-06 10:11:00,CE,ATM,17.444142,10917450,22300.0,22319.2,55.75,56.25,49.2,49.4,2744400,1741236060
2025-03-06 10:12:00,CE,ATM,18.540217,12017850,22350.0,22328.95,28.25,31.65,28.25,31.55,3022800,1741236120
2025-03-06 10:13:00,CE,ATM,17.926296,12017850,22350.0,22326.75,31.45,31.45,28.5,29.25,2276250,1741236180
2025-03-06 10:14:00,CE,ATM,18.002633,12017850,22350.0,22331.6,29.95,33.2,29.15,31.4,3200925,1741236240
2025-03-06 10:15:00,CE,ATM,18.692082,13101750,22350.0,22336.95,30.75,35.65,30.45,35.2,3137550,1741236300
2025-03-06 10:16:00,CE,ATM,18.190651,13101750,22350.0,22357.55,35.0,45.25,34.8,44.25,6407325,1741236360
2025-03-06 10:17:00,CE,ATM,17.502903,13101750,22350.0,22353.5,45.5,49.25,40.55,40.55,4661400,1741236420
2025-03-06 10:18:00,CE,ATM,18.62402,11604600,22350.0,22359.85,40.6,50.05,40.6,46.3,3498300,1741236480
2025-03-06 10:19:00,CE,ATM,18.31004,11604600,22350.0,22361.75,47.2,50.45,44.65,46.6,3391200,1741236540
2025-03-06 10:20:00,CE,ATM,16.486765,11604600,22350.0,22356.5,47.05,48.1,39.75,39.75,3004800,1741236600
