datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-12-31 09:15:00,CE,ATM,7.39599,7340840,26000.0,26009.4,124.25,141.1,120.0,132.4,2881125,1767152700
2025-12-31 09:16:00,CE,ATM,7.511444,7340840,26000.0,26011.1,132.65,136.9,129.9,134.95,2399930,1767152760
2025-12-31 09:17:00,CE,ATM,7.562139,7340840,26000.0,26007.9,134.5,137.35,133.75,133.75,1517685,1767152820
2025-12-31 09:18:00,CE,ATM,7.605913,8870030,26000.0,26015.4,133.8,139.7,133.2,138.75,1713920,1767152880
2025-12-31 09:19:00,CE,ATM,7.679811,8870030,26000.0,26012.55,140.25,141.35,137.7,138.05,1846260,1767152940
2025-12-31 09:20:00,CE,ATM,7.732542,8870030,26000.0,26012.8,138.65,139.8,134.05,138.9,1703000,1767153000
2025-12-31 09:21:00,CE,ATM,7.76327,9967360,26000.0,26009.55,138.15,138.9,134.8,137.4,964730,1767153060
2025-12-31 09:22:00,CE,ATM,7.657506,9967360,26000.0,26011.15,136.9,138.35,136.4,136.9,669500,1767153120
2025-12-31 09:23:00,CE,ATM,7.494502,9967360,26000.0,26008.95,136.25,136.9,132.3,133.4,1619800,1767153180
2025-12-31 09:24:00,CE,ATM,7.627114,10319465,26000.0,26003.9,133.45,135.4,131.7,132.25,855725,1767153240
2025-12-31 09:25:00,CE,ATM,7.620268,10319465,26000.0,25987.35,132.05,133.65,122.8,122.8,2174510,1767153300
2025-12-31 09:26:00,CE,ATM,7.791005,10319465,26000.0,25983.65,123.0,126.0,122.4,123.1,1467635,1767153360
2025-12-31 09:27:00,CE,ATM,7.697528,11095240,26000.0,26006.7,122.55,134.95,120.7,134.8,2805400,1767153420
2025-12-31 09:28:00,CE,ATM,7.574147,11095240,26000.0,26015.25,135.0,140.3,134.8,138.15,3581305,1767153480
2025-12-31 09:29:00,CE,ATM,7.896537,11095240,26000.0,26016.3,137.9,145.05,137.9,143.1,3556930,1767153540
2025-12-31 09:30:00,CE,ATM,7.954214,11840725,26000.0,26012.45,142.4,145.8,138.5,141.6,2307110,1767153600
2025-12-31 09:31:00,CE,ATM,7.753022,11840725,26000.0,26020.65,141.35,145.8,140.1,143.75,1587040,1767153660
2025-12-31 09:32:00,CE,ATM,7.82555,11840725,26000.0,26013.9,144.65,144.75,139.4,140.7,1058915,1767153720
2025-12-31 09:33:00,CE,ATM,7.780648,11900915,26000.0,26012.65,140.1,140.7,136.35,139.35,1228825,1767153780
2025-12-31 09:34:00,CE,ATM,7.587064,11900915,26000.0,26001.95,139.65,140.65,130.5,130.5,1592500,1767153840
2025-12-31 09:35:00,CE,ATM,7.51334,11900915,26000.0,25996.45,130.0,130.5,126.1,126.35,1894230,1767153900
2025-12-31 09:36:00,CE,ATM,7.830358,12031565,26000.0,25997.05,126.25,132.65,125.85,131.0,1259180,1767153960
2025-12-31 09:37:00,CE,ATM,7.87116,12031565,26000.0,25997.85,131.5,134.55,129.75,132.0,1329120,1767154020
2025-12-31 09:38:00,CE,ATM,7.82353,12031565,26000.0,26002.6,131.85,136.1,131.85,134.05,1271725,1767154080
2025-12-31 09:39:00,CE,ATM,7.589236,12608895,26000.0,26006.9,134.6,137.85,133.35,133.35,1165580,1767154140
2025-12-31 09:40:00,CE,ATM,7.769643,12608895,26000.0,26001.9,133.9,136.1,130.55,132.9,829205,1767154200
2025-12-31 09:41:00,CE,ATM,7.833144,12608895,26000.0,25997.5,133.0,133.95,129.5,131.25,782210,1767154260
2025-12-31 09:42:00,CE,ATM,7.910133,12824240,26000.0,25995.3,130.9,133.8,128.8,131.05,795730,1767154320
2025-12-31 09:43:00,CE,ATM,7.903208,12824240,26000.0,25983.75,130.95,131.05,123.85,124.55,1518660,1767154380
2025-12-31 09:44:00,CE,ATM,7.992783,2828800,25950.0,25973.25,154.9,155.45,146.85,148.15,544115,1767154440
2025-12-31 09:45:00,CE,ATM,7.916455,13031915,26000.0,25977.25,118.3,122.25,116.9,121.2,2060890,1767154500
2025-12-31 09:46:00,CE,ATM,7.779252,13031915,26000.0,25980.3,121.7,125.05,120.2,120.95,1851395,1767154560
2025-12-31 09:47:00,CE,ATM,7.749638,13031915,26000.0,25980.05,122.25,123.5,120.3,120.4,803660,1767154620
2025-12-31 09:48:00,CE,ATM,7.868238,13972790,26000.0,25977.6,120.3,121.8,118.8,120.7,746200,1767154680
2025-12-31 09:49:00,CE,ATM,7.83162,13972790,26000.0,25982.8,121.05,123.9,120.7,123.0,695370,1767154740
