datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-08-07 09:15:00,CE,ATM,15.32,3805500,24500.0,24501.7,70.0,80.5,60.0,63.05,6070350,1754538300
2025-08-07 09:16:00,CE,ATM,13.78,3805500,24500.0,24493.8,60.05,60.15,52.85,53.8,6328125,1754538360
2025-08-07 09:17:00,CE,ATM,13.34,3805500,24500.0,24517.4,52.25,65.3,52.0,65.3,6880875,1754538420
2025-08-07 09:18:00,CE,ATM,12.98,8378625,24500.0,24513.2,65.05,71.2,58.35,61.6,7848450,1754538480
2025-08-07 09:19:00,CE,ATM,13.19,8378625,24500.0,24519.45,61.5,66.45,58.4,65.25,4089675,1754538540
2025-08-07 09:20:00,CE,ATM,13.13,8378625,24500.0,24516.3,62.4,64.2,58.45,63.8,4310475,1754538600
2025-08-07 09:21:00,CE,ATM,12.24,10411800,24500.0,24517.05,64.3,72.95,60.2,60.2,7115100,1754538660
2025-08-07 09:22:00,CE,ATM,12.53,10411800,24500.0,24510.1,60.5,62.85,55.4,59.15,4923300,1754538720
2025-08-07 09:23:00,CE,ATM,12.88,10411800,24500.0,24508.5,59.65,63.4,55.75,56.5,3918600,1754538780
2025-08-07 09:24:00,CE,ATM,12.3,12415875,24500.0,24504.45,54.55,56.1,50.65,54.15,4867800,1754538840
2025-08-07 09:25:00,CE,ATM,11.51,12415875,24500.0,24510.0,54.9,58.05,52.55,53.55,4696950,1754538900
2025-08-07 09:26:00,CE,ATM,11.55,12415875,24500.0,24510.0,52.6,54.3,47.05,53.6,5586825,1754538960
2025-08-07 09:27:00,CE,ATM,11.39,15045225,24500.0,24517.5,53.1,59.45,53.1,56.6,5048550,1754539020
2025-08-07 09:28:00,CE,ATM,12.12,15045225,24500.0,24522.6,56.2,62.9,55.2,62.9,3495075,1754539080
2025-08-07 09:29:00,CE,ATM,12.8,12340350,24550.0,24525.85,37.05,45.1,36.85,41.8,7660125,1754539140
2025-08-07 09:30:00,CE,ATM,12.47,12534675,24550.0,24526.2,41.5,42.75,37.1,41.05,4812450,1754539200
2025-08-07 09:31:00,CE,ATM,12.47,12534675,24550.0,24531.65,41.1,43.55,38.1,42.9,3843825,1754539260
2025-08-07 09:32:00,CE,ATM,12.38,12534675,24550.0,24530.65,42.7,49.05,39.45,41.9,7951125,1754539320
2025-08-07 09:33:00,CE,ATM,11.79,13203600,24550.0,24527.75,41.5,42.7,36.75,38.6,3842850,1754539380
2025-08-07 09:34:00,CE,ATM,12.08,13126125,24500.0,24518.95,65.35,65.35,56.5,60.0,4652250,1754539440
2025-08-07 09:35:00,CE,ATM,11.3,13126125,24500.0,24514.05,59.8,61.75,54.3,55.65,3143400,1754539500
2025-08-07 09:36:00,CE,ATM,11.06,14396925,24500.0,24506.0,56.3,58.85,49.05,49.2,4498725,1754539560
2025-08-07 09:37:00,CE,ATM,11.68,14396925,24500.0,24504.75,48.75,51.3,46.05,50.45,5062050,1754539620
