datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-11-25 09:15:00,CE,ATM,15.42,2995200,25950.0,25935.1,77.85,98.6,55.25,60.2,4999125,1764042300
2025-11-25 09:16:00,CE,ATM,14.61,5346525,25950.0,25934.9,58.9,62.75,51.55,54.35,5881800,1764042360
2025-11-25 09:17:00,CE,ATM,13.78,5346525,25950.0,25940.75,52.6,57.5,52.55,55.45,3898200,1764042420
2025-11-25 09:18:00,CE,ATM,13.17,5346525,25950.0,25957.35,56.5,65.6,56.5,62.4,5659350,1764042480
2025-11-25 09:19:00,CE,ATM,12.98,8634600,25950.0,25965.0,63.7,70.65,63.6,63.95,5388450,1764042540
2025-11-25 09:20:00,CE,ATM,12.5,8634600,25950.0,25960.7,61.85,65.2,56.5,61.95,4332825,1764042600
2025-11-25 09:21:00,CE,ATM,12.4,8634600,25950.0,25943.7,62.15,62.35,51.0,51.5,4159275,1764042660
2025-11-25 09:22:00,CE,ATM,12.28,10793100,25950.0,25946.65,50.85,55.0,50.6,51.95,2998875,1764042720
2025-11-25 09:23:00,CE,ATM,12.68,10793100,25950.0,25955.6,51.8,61.15,50.45,57.65,3663300,1764042780
2025-11-25 09:24:00,CE,ATM,12.87,10793100,25950.0,25955.85,58.0,60.85,55.65,59.15,2354325,1764042840
2025-11-25 09:25:00,CE,ATM,12.09,12116700,25950.0,25957.3,58.3,65.6,55.7,55.75,4376625,1764042900
2025-11-25 09:26:00,CE,ATM,12.22,12116700,25950.0,25964.75,55.45,61.8,55.2,61.35,2726550,1764042960
2025-11-25 09:27:00,CE,ATM,11.71,12116700,25950.0,25953.3,60.4,62.25,52.75,52.8,2645325,1764043020
2025-11-25 09:28:00,CE,ATM,11.61,12645225,25950.0,25949.9,52.95,55.15,50.0,51.2,2666250,1764043080
2025-11-25 09:29:00,CE,ATM,11.87,12645225,25950.0,25955.2,52.15,58.0,51.85,55.45,2311800,1764043140
2025-11-25 09:30:00,CE,ATM,11.33,12645225,25950.0,25955.85,56.85,58.55,52.15,52.35,2503650,1764043200
2025-11-25 09:31:00,CE,ATM,11.82,13702650,25950.0,25961.15,52.55,58.1,52.55,57.75,1772925,1764043260
2025-11-25 09:32:00,CE,ATM,11.78,13702650,25950.0,25968.9,58.0,65.25,56.3,62.4,4006875,1764043320
2025-11-25 09:33:00,CE,ATM,11.93,13702650,25950.0,25966.05,62.8,63.6,60.25,61.0,2418675,1764043380
2025-11-25 09:34:00,CE,ATM,12.63,26825400,26000.0,25977.55,38.6,45.5,37.95,44.75,7992525,1764043440
2025-11-25 09:35:00,CE,ATM,12.47,26825400,26000.0,25975.15,44.5,44.95,42.6,42.6,5268000,1764043500
2025-11-25 09:36:00,CE,ATM,12.31,26825400,26000.0,25976.85,42.4,45.0,37.5,42.35,7693800,1764043560
2025-11-25 09:37:00,CE,ATM,12.32,26556300,26000.0,25980.45,42.75,47.55,41.95,44.05,5899875,1764043620
