datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-05-08 09:15:00,CE,ATM,11.394518,9496725,24450.0,24437.25,28.6,31.0,20.0,24.5,7977675,1746675900
2025-05-08 09:16:00,CE,ATM,8.439404,15476475,24400.0,24418.95,41.55,41.6,33.8,33.8,7129575,1746675960
2025-05-08 09:17:00,CE,ATM,8.556596,15476475,24400.0,24419.1,34.15,38.8,33.35,34.15,5629425,1746676020
2025-05-08 09:18:00,CE,ATM,10.034341,20685300,24400.0,24404.65,33.75,33.8,29.3,29.3,7184175,1746676080
2025-05-08 09:19:00,CE,ATM,10.697553,20685300,24400.0,24398.05,28.0,29.25,26.55,27.55,6827700,1746676140
2025-05-08 09:20:00,CE,ATM,10.306088,20685300,24400.0,24398.65,27.0,29.6,26.05,26.8,7599150,1746676200
2025-05-08 09:21:00,CE,ATM,11.490557,26869425,24400.0,24384.05,26.5,26.6,23.05,23.05,8950350,1746676260
2025-05-08 09:22:00,CE,ATM,10.456079,26869425,24400.0,24390.7,22.8,24.2,22.5,23.3,5820675,1746676320
2025-05-08 09:23:00,CE,ATM,9.521559,26869425,24400.0,24396.6,23.55,27.0,22.85,23.65,8237700,1746676380
2025-05-08 09:24:00,CE,ATM,7.959771,31213050,24400.0,24409.95,23.1,29.75,23.1,26.8,11047200,1746676440
2025-05-08 09:25:00,CE,ATM,8.051379,31213050,24400.0,24407.1,26.55,29.05,25.35,25.35,6379725,1746676500
2025-05-08 09:26:00,CE,ATM,8.214877,31213050,24400.0,24412.5,25.6,29.75,25.6,28.9,6674400,1746676560
2025-05-08 09:27:00,CE,ATM,7.524726,33483300,24400.0,24415.1,28.2,29.25,26.0,28.8,5574825,1746676620
2025-05-08 09:28:00,CE,ATM,8.095562,33483300,24400.0,24402.05,28.5,28.9,22.6,22.6,7496625,1746676680
2025-05-08 09:29:00,CE,ATM,8.834807,33483300,24400.0,24392.3,21.8,21.8,19.15,19.65,12067575,1746676740
2025-05-08 09:30:00,CE,ATM,9.494006,36902325,24400.0,24387.15,19.35,19.8,17.6,19.0,10062525,1746676800
2025-05-08 09:31:00,CE,ATM,9.460656,36902325,24400.0,24386.25,19.15,19.2,18.05,18.5,5731050,1746676860
2025-05-08 09:32:00,CE,ATM,10.088896,36902325,24400.0,24380.8,18.45,19.15,17.35,17.8,5317500,1746676920
2025-05-08 09:33:00,CE,ATM,10.011634,39803475,24400.0,24382.5,18.0,18.65,17.0,18.25,4916625,1746676980
2025-05-08 09:34:00,CE,ATM,9.854803,39803475,24400.0,24381.8,17.85,19.0,16.85,17.55,5735850,1746677040
