datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-04-11 09:15:00,CE,ATM-5,23.832031,647625,22450.0,22715.95,430.0,528.9,430.0,459.0,181050,1744343100
2025-04-11 09:16:00,CE,ATM-5,21.964104,2992650,22500.0,22746.3,425.65,448.15,423.2,426.3,255300,1744343160
2025-04-11 09:17:00,CE,ATM-5,22.318715,2992650,22500.0,22758.45,426.3,440.7,426.3,438.3,120600,1744343220
2025-04-11 09:18:00,CE,ATM-5,21.681865,423075,22550.0,22777.8,403.95,418.9,403.95,411.4,63450,1744343280
2025-04-11 09:19:00,CE,ATM-5,21.808231,2901525,22500.0,22765.2,447.1,447.1,425.25,437.45,111225,1744343340
2025-04-11 09:20:00,CE,ATM-5,21.029891,2901525,22500.0,22766.3,437.65,443.2,427.35,430.0,135375,1744343400
2025-04-11 09:21:00,CE,ATM-5,20.774746,406875,22550.0,22775.5,389.25,400.0,388.8,400.0,21600,1744343460
2025-04-11 09:22:00,CE,ATM-5,21.163389,406875,22550.0,22775.3,400.0,407.55,399.95,404.05,12375,1744343520
2025-04-11 09:23:00,CE,ATM-5,21.365512,406875,22550.0,22781.1,397.0,410.1,397.0,410.1,17775,1744343580
2025-04-11 09:24:00,CE,ATM-5,21.069544,401550,22550.0,22812.1,410.1,429.9,405.6,428.0,19800,1744343640
2025-04-11 09:25:00,CE,ATM-5,20.975763,401550,22550.0,22797.9,425.95,431.15,416.2,417.25,31950,1744343700
2025-04-11 09:26:00,CE,ATM-5,21.714867,2792775,22500.0,22769.7,454.15,454.6,437.95,439.45,208275,1744343760
2025-04-11 09:27:00,CE,ATM-5,21.680905,2650725,22500.0,22771.4,439.2,453.05,434.35,440.25,69750,1744343820
2025-04-11 09:28:00,CE,ATM-5,21.386538,2650725,22500.0,22762.35,439.75,449.7,430.85,430.9,142575,1744343880
2025-04-11 09:29:00,CE,ATM-5,21.618899,2650725,22500.0,22762.15,430.25,444.0,429.9,433.2,60450,1744343940
