datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-08-08 09:15:00,CE,ATM-5,10.45,387675,24300.0,24558.75,340.0,355.4,330.25,339.05,87525,1754624700
2025-08-08 09:16:00,CE,ATM-5,9.8,387675,24300.0,24555.95,335.0,335.0,324.3,330.45,33075,1754624760
2025-08-08 09:17:00,CE,ATM-5,8.89,387675,24300.0,24567.65,325.0,336.45,319.5,334.4,35625,1754624820
2025-08-08 09:18:00,CE,ATM-5,8.78,177075,24350.0,24585.3,292.2,303.05,291.55,303.05,16650,1754624880
2025-08-08 09:19:00,CE,ATM-5,9.16,177075,24350.0,24575.3,301.45,302.1,297.0,298.1,10650,1754624940
2025-08-08 09:20:00,CE,ATM-5,9.02,431700,24300.0,24574.45,336.0,344.75,333.2,339.85,14175,1754625000
2025-08-08 09:21:00,CE,ATM-5,8.64,436200,24300.0,24566.4,337.05,340.85,328.0,330.5,47325,1754625060
2025-08-08 09:22:00,CE,ATM-5,8.75,436200,24300.0,24565.4,331.65,331.65,322.0,329.05,46050,1754625120
2025-08-08 09:23:00,CE,ATM-5,8.9,436200,24300.0,24561.6,329.6,333.0,326.0,327.9,17625,1754625180
2025-08-08 09:24:00,CE,ATM-5,8.87,435000,24300.0,24561.0,325.8,328.2,322.0,326.65,11025,1754625240
2025-08-08 09:25:00,CE,ATM-5,8.98,435000,24300.0,24557.7,324.9,326.0,321.8,325.25,7350,1754625300
2025-08-08 09:26:00,CE,ATM-5,8.67,435000,24300.0,24553.95,325.6,327.25,317.05,319.85,18450,1754625360
2025-08-08 09:27:00,CE,ATM-5,8.78,438825,24300.0,24545.7,319.0,319.55,312.8,313.45,25500,1754625420
2025-08-08 09:28:00,CE,ATM-5,9.15,438825,24300.0,24525.75,314.1,314.1,300.0,300.0,47325,1754625480
2025-08-08 09:29:00,CE,ATM-5,9.43,40275,24250.0,24515.5,340.0,340.0,333.4,334.6,4050,1754625540
2025-08-08 09:30:00,CE,ATM-5,9.06,45675,24250.0,24515.2,331.6,340.65,331.6,332.15,3450,1754625600
2025-08-08 09:31:00,CE,ATM-5,9.35,45675,24250.0,24517.95,332.75,336.35,325.5,336.35,2700,1754625660
2025-08-08 09:32:00,CE,ATM-5,9.49,45675,24250.0,24514.9,336.3,336.5,333.1,335.3,4875,1754625720
2025-08-08 09:33:00,CE,ATM-5,9.77,46200,24250.0,24510.85,334.25,335.1,332.8,333.95,975,1754625780
2025-08-08 09:34:00,CE,ATM-5,9.26,46200,24250.0,24509.25,333.95,335.35,328.4,328.4,1275,1754625840
2025-08-08 09:35:00,CE,ATM-5,9.58,46200,24250.0,24502.8,330.15,331.7,324.0,325.65,1575,1754625900
