datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-10-08 09:15:00,CE,ATM+10,8.21,2925150,25600.0,25104.45,8.9,8.9,5.75,6.95,868050,1759895100
2025-10-08 09:16:00,CE,ATM+10,8.59,2925150,25600.0,25120.65,7.1,9.4,7.05,9.0,760875,1759895160
2025-10-08 09:17:00,CE,ATM+10,8.45,1146825,25650.0,25126.95,6.7,7.5,6.7,7.2,325650,1759895220
2025-10-08 09:18:00,CE,ATM+10,8.83,1254600,25650.0,25143.55,7.15,8.55,7.05,8.4,351150,1759895280
2025-10-08 09:19:00,CE,ATM+10,8.84,1254600,25650.0,25146.05,8.15,8.8,7.95,8.6,188025,1759895340
2025-10-08 09:20:00,CE,ATM+10,8.81,1254600,25650.0,25151.25,8.5,8.75,8.15,8.75,205200,1759895400
2025-10-08 09:21:00,CE,ATM+10,8.75,1355925,25650.0,25153.3,8.5,9.05,8.5,8.7,399825,1759895460
2025-10-08 09:22:00,CE,ATM+10,8.74,1355925,25650.0,25157.35,8.55,8.95,8.3,8.85,174675,1759895520
2025-10-08 09:23:00,CE,ATM+10,8.69,1355925,25650.0,25161.65,8.8,9.0,8.55,8.9,187725,1759895580
2025-10-08 09:24:00,CE,ATM+10,8.75,1425900,25650.0,25174.7,8.85,10.6,8.85,9.95,517500,1759895640
2025-10-08 09:25:00,CE,ATM+10,8.78,1425900,25650.0,25171.5,9.9,10.0,9.6,9.75,321825,1759895700
2025-10-08 09:26:00,CE,ATM+10,8.74,1425900,25650.0,25164.85,9.75,10.1,9.05,9.35,347775,1759895760
2025-10-08 09:27:00,CE,ATM+10,8.64,3501675,25700.0,25176.55,7.35,7.4,6.95,7.35,249525,1759895820
2025-10-08 09:28:00,CE,ATM+10,8.66,1524750,25650.0,25169.2,9.4,9.6,9.2,9.2,144825,1759895880
2025-10-08 09:29:00,CE,ATM+10,8.63,3501675,25700.0,25176.6,7.25,7.4,7.15,7.35,160275,1759895940
2025-10-08 09:30:00,CE,ATM+10,8.63,1590000,25650.0,25167.6,9.35,9.4,9.0,9.15,159075,1759896000
2025-10-08 09:31:00,CE,ATM+10,8.83,3677250,25700.0,25179.85,7.25,7.55,7.2,7.55,401850,1759896060
2025-10-08 09:32:00,CE,ATM+10,8.67,1590000,25650.0,25171.7,9.65,9.9,9.45,9.6,181125,1759896120
2025-10-08 09:33:00,CE,ATM+10,8.64,1647150,25650.0,25171.9,9.5,9.85,9.5,9.5,135525,1759896180
2025-10-08 09:34:00,CE,ATM+10,8.69,1647150,25650.0,25159.85,9.6,9.6,8.75,8.85,198225,1759896240
2025-10-08 09:35:00,CE,ATM+10,8.7,1647150,25650.0,25161.2,8.75,9.1,8.65,8.9,109425,1759896300
2025-10-08 09:36:00,CE,ATM+10,8.45,3704925,25700.0,25180.25,6.85,7.3,6.85,7.2,178575,1759896360
2025-10-08 09:37:00,CE,ATM+10,8.52,3740700,25700.0,25183.75,7.25,7.45,7.0,7.25,144975,1759896420
2025-10-08 09:38:00,CE,ATM+10,8.45,3740700,25700.0,25180.9,7.25,7.3,7.05,7.2,131700,1759896480
2025-10-08 09:39:00,CE,ATM+10,8.35,3740700,25700.0,25180.15,7.2,7.2,6.95,7.1,124350,1759896540
2025-10-08 09:40:00,CE,ATM+10,8.27,3746850,25700.0,25178.4,7.05,7.1,6.8,7.0,143325,1759896600
2025-10-08 09:41:00,CE,ATM+10,8.69,3746850,25700.0,25186.55,7.0,7.4,7.0,7.4,146175,1759896660
2025-10-08 09:42:00,CE,ATM+10,8.58,3746850,25700.0,25191.45,7.35,7.35,7.1,7.25,158925,1759896720
2025-10-08 09:43:00,CE,ATM+10,8.16,3756825,25700.0,25183.7,7.15,7.2,6.9,6.9,196650,1759896780
2025-10-08 09:44:00,CE,ATM+10,8.14,3756825,25700.0,25177.4,6.9,6.95,6.7,6.8,232950,1759896840
2025-10-08 09:45:00,CE,ATM+10,8.45,1640550,25650.0,25171.05,8.8,8.8,8.45,8.5,122550,1759896900
2025-10-08 09:46:00,CE,ATM+10,8.46,1650975,25650.0,25170.0,8.5,8.7,8.5,8.55,124725,1759896960
2025-10-08 09:47:00,CE,ATM+10,8.52,1650975,25650.0,25166.3,8.55,8.7,8.45,8.45,92550,1759897020
2025-10-08 09:48:00,CE,ATM+10,8.5,1650975,25650.0,25161.15,8.4,8.45,7.9,8.05,242850,1759897080
2025-10-08 09:49:00,CE,ATM+10,8.52,1682400,25650.0,25155.6,8.05,8.05,7.75,7.8,103350,1759897140
2025-10-08 09:50:00,CE,ATM+10,8.55,1682400,25650.0,25142.05,7.75,7.75,7.2,7.2,209400,1759897200
2025-10-08 09:51:00,CE,ATM+10,8.52,1682400,25650.0,25148.3,7.15,7.55,7.15,7.3,176550,1759897260
2025-10-08 09:52:00,CE,ATM+10,8.57,1757475,25650.0,25143.85,7.25,7.3,7.1,7.3,147450,1759897320
